goods_id,goods_sn,is_on_sale,shipin_type,kuanshi_type,zhushizhong,shoucun,zhuchengse,zhuchengsezhong,yuanshichengbenjia,goods_name,company,warehouse,wh_name,p_name,yanse
1409290821 ,KLPX026971,5,黄金饰品及工艺品,吊坠,0,,千足金,2.48,656.16,千足金吊坠,58,517,批发借货,总公司,
1410324621 ,KLPX027169,5,黄金饰品及工艺品,吊坠,0,,千足金,1.72,473.34,千足金吊坠,58,517,批发借货,总公司,
1410328514 ,KLPX027223,5,黄金饰品及工艺品,吊坠,0,,千足金,2.07,550.21,千足金吊坠,58,517,批发借货,总公司,
1411368938 ,KLPX027324,5,黄金饰品及工艺品,吊坠,0,,千足金,2.38,608.09,千足金吊坠,58,517,批发借货,总公司,
1410335619 ,KLPX027533,5,黄金饰品及工艺品,吊坠,0,,千足金,2.16,582.76,千足金吊坠,58,517,批发借货,总公司,
1409296422 ,KLRM008489,5,钻石饰品,情侣戒,0.01,18,9K彩金,1.598,250.32,9K彩金钻石情侣戒,58,96,总公司后库,总公司,
1409296445 ,KLRM008489,5,钻石饰品,情侣戒,0.011,22,9K彩金,1.537,247.04,9K彩金钻石情侣戒,58,96,总公司后库,总公司,
1410332433 ,KLRM018233,5,黄金饰品及工艺品,情侣戒,0,,千足金,4.25,1062.5,千足金情侣戒,58,517,批发借货,总公司,
1411364910 ,KLRM022722,5,钻石饰品,情侣戒,0.1,17,18K彩金,3.76,1522.58,18K彩金钻石情侣戒,58,517,批发借货,总公司,
1405168836 ,KLRM024769,5,黄金饰品及工艺品,男戒,0,,千足金,7.87,2135.21,千足金男戒,58,517,批发借货,总公司,
1412419230 ,KLRM026355,5,钻石饰品,情侣戒,0.183,13,18K白金,2.78,655.29,18K白金钻石情侣戒,58,169,跟单维修库,总公司,I-J
1301032633 ,KLRW000058,5,钻石饰品,女戒,0.331,12,18K白金,1.98,3792.86,18K白金钻石女戒,58,517,批发借货,总公司,H
1410322396 ,KLRW000058,5,钻石饰品,女戒,0.4,11,18K白金,2.49,569.86,18K白金女戒,58,517,批发借货,总公司,
150318508821 ,KLRW000258,5,钻石饰品,女戒,0.5,8,18K白金,2.09,554.19,18K白金钻石女戒,58,517,批发借货,总公司,E
1207008551 ,KLRW000296,5,钻石饰品,情侣戒,0.06,11,S925,1.4,270.77,S925钻石情侣戒,58,96,总公司后库,总公司,
1207037913 ,KLRW002929,5,钻石饰品,情侣戒,0.05,12,S925,1.019,231.37,S925钻石情侣戒,58,96,总公司后库,总公司,
1207037917 ,KLRW002929,5,钻石饰品,情侣戒,0.045,10,S925,1.19,214.5,S925钻石情侣戒,58,96,总公司后库,总公司,
1207056975 ,KLRW002929,5,钻石饰品,情侣戒,0.057,7,S925,1.03,252.76,S925钻石情侣戒,58,96,总公司后库,总公司,
1207000540 ,KLRW002961,5,钻石饰品,情侣戒,0.045,10,S925,1.1,219,S925钻石情侣戒,58,96,总公司后库,总公司,
1411346190 ,KLRW005010,5,钻石饰品,女戒,0.324,11,18K白金,1.81,2127.91,18K白金钻石女戒,58,517,批发借货,总公司,H
1407207533 ,KLRW005127,5,其他饰品,女戒,0,11,S925,0,23.5,S925女戒,58,96,总公司后库,总公司,
1407221433 ,KLRW005127,5,其他饰品,女戒,0,14,S925,0,23.5,S925女戒,58,96,总公司后库,总公司,
1301034828 ,KLRW006602,5,钻石饰品,女戒,0.304,12,18K白金,2.25,3950.86,18K白金钻石女戒,58,517,批发借货,总公司,H
1409294745 ,KLRW008488,5,钻石饰品,情侣戒,0.01,9,9K彩金,1.198,205.31,9K彩金钻石情侣戒,58,96,总公司后库,总公司,
150318508607 ,KLRW008614,5,钻石饰品,情侣戒,0.045,11,18K玫瑰金,1.688,687.99,18K玫瑰金钻石情侣戒,58,517,批发借货,总公司,
1104015285 ,KLRW010714,5,其他饰品,情侣戒,0,18,S925,0,58,S925黑钻情侣戒,58,96,总公司后库,总公司,
1108026406 ,KLRW012863,5,其他饰品,女戒,0,,无,0,136.64,女戒,58,96,总公司后库,总公司,
1207009241 ,KLRW019804,5,钻石饰品,女戒,0.063,7,S925,1.187,199.61,S925钻石女戒,58,96,总公司后库,总公司,
1308003739 ,KLRW023114,5,其他饰品,女戒,0,14,S925,0,183,S925女戒,58,96,总公司后库,总公司,
1308003748 ,KLRW023114,5,其他饰品,女戒,0.06,14,S925,0,183,S925女戒,58,96,总公司后库,总公司,
1308003749 ,KLRW023114,5,其他饰品,女戒,0,11,S925,0,183,S925女戒,58,96,总公司后库,总公司,
1308003751 ,KLRW023114,5,其他饰品,女戒,0,12,S925,0,183,S925女戒,58,96,总公司后库,总公司,
1411351432 ,KLRW024247,5,钻石饰品,女戒,0.181,16,18K白金,2.17,1823.53,18K白金钻石女戒,58,169,跟单维修库,总公司,I-J
1408258802 ,KLRW024664,5,钻石饰品,女戒,0.234,14,18K白金,1.56,1524.6,18K白金钻石女戒,58,517,批发借货,总公司,I-J
1410323216 ,KLRW025851,5,黄金饰品及工艺品,戒指,0,,千足金,1.46,367.19,千足金戒指,58,482,淘宝黄金,总公司,
1410328609 ,KLRW025851,5,黄金饰品及工艺品,戒指,0,,千足金,2.19,548,千足金戒指,58,517,批发借货,总公司,
1411347897 ,KLRW026445,5,黄金饰品及工艺品,戒指,0,,千足金,2.27,550.22,千足金 戒指,58,517,批发借货,总公司,
1407214184 ,KLRW026456,5,黄金饰品及工艺品,戒指,0,,千足金,4.6,1338.67,千足金贝壳戒指,58,517,批发借货,总公司,
1410324952 ,KLRW026462,5,黄金饰品及工艺品,戒指,0,,千足金,3.02,779.16,千足金戒指,58,517,批发借货,总公司,
150204468963 ,KLRW026570,5,钻石饰品,女戒,0.211,13,18K白金,2.28,1931.93,18K白金钻石女戒,58,517,批发借货,总公司,I-J
150203464916 ,KLRW027059,5,钻石饰品,女戒,0.302,12,18K白金,1.61,2172.76,18K白金钻石女戒,58,517,批发借货,总公司,I-J
1410327074 ,KLRW027174,5,黄金饰品及工艺品,吊坠,0,,千足金,1.95,512.07,千足金吊坠,58,517,批发借货,总公司,
1410327162 ,KLRW027175,5,黄金饰品及工艺品,吊坠,0,,千足金,2.02,530.45,千足金吊坠,58,517,批发借货,总公司,
1410327133 ,KLRW027177,5,黄金饰品及工艺品,吊坠,0,,千足金,1.09,286.23,千足金吊坠,58,517,批发借货,总公司,
1410327084 ,KLRW027178,5,黄金饰品及工艺品,吊坠,0,,千足金,2.03,533.08,千足金吊坠,58,517,批发借货,总公司,
1410327143 ,KLRW027179,5,黄金饰品及工艺品,吊坠,0,,千足金,1.44,378.14,千足金吊坠,58,517,批发借货,总公司,
1410327071 ,KLRW027180,5,黄金饰品及工艺品,吊坠,0,,千足金,1.83,480.56,千足金吊坠,58,517,批发借货,总公司,
1410327147 ,KLRW027182,5,黄金饰品及工艺品,吊坠,0,,千足金,1.87,491.06,千足金吊坠,58,517,批发借货,总公司,
1410327052 ,KLRW027183,5,黄金饰品及工艺品,吊坠,0,,千足金,2.08,546.21,千足金吊坠,58,517,批发借货,总公司,
1308003369 ,KLRX023119,5,其他饰品,女戒,0,13,S925,0,161,S925女戒,58,96,总公司后库,总公司,
1308003750 ,KLRX023119,5,其他饰品,女戒,0.053,12,S925,0,161,S925女戒,58,96,总公司后库,总公司,
1409291619 ,KLRX025964,5,黄金饰品及工艺品,女戒,0,12,千足金,3.1,789.88,千足金女戒,58,517,批发借货,总公司,
1410327193 ,KLRX027198,5,黄金饰品及工艺品,戒指,0,,千足金,3.39,890.21,千足金戒指,58,517,批发借货,总公司,
1410327269 ,KLRX027202,5,黄金饰品及工艺品,戒指,0,,千足金,4.89,1284.11,千足金戒指,58,517,批发借货,总公司,
1408240647 ,KLSW014977,5,黄金饰品及工艺品,手链,0,,千足金,3.21,865.64,千足金手链,58,517,批发借货,总公司,
1409290437 ,KLSW018083,5,黄金饰品及工艺品,手链,0,,千足金,6.23,1574.07,千足金手链,58,517,批发借货,总公司,
1408242449 ,KLSW025596,5,黄金饰品及工艺品,手链,0,,千足金,8.13,2360.47,千足金贝壳手链,58,517,批发借货,总公司,
1410328094 ,KLSW025804,5,黄金饰品及工艺品,手链,0,,千足金,5.33,1377.27,千足金手链,58,517,批发借货,总公司,
1411347869 ,KLSW026541,5,黄金饰品及工艺品,手链,0,,千足金,6.94,1652.34,千足金手链,58,517,批发借货,总公司,
1403136406 ,KLSX026347,5,黄金饰品及工艺品,吊坠,0,,千足金,1.97,556.13,千足金吊坠,58,517,批发借货,总公司,
1411348189 ,KLSX026348,5,黄金饰品及工艺品,吊坠,0,,千足金,2.39,575.27,千足金吊坠,58,517,批发借货,总公司,
1411348190 ,KLSX026348,5,黄金饰品及工艺品,吊坠,0,,千足金,2.54,611.38,千足金吊坠,58,517,批发借货,总公司,
1409300015 ,KLSX026458,5,黄金饰品及工艺品,吊坠,0,,千足金,0.97,263.69,千足金吊坠,58,517,批发借货,总公司,
1409300012 ,KLSX026459,5,黄金饰品及工艺品,吊坠,0,,千足金,0.87,236.51,千足金吊坠,58,517,批发借货,总公司,
1410324900 ,KLSX026459,5,黄金饰品及工艺品,吊坠,0,,千足金,1.18,324.74,千足金吊坠,58,517,批发借货,总公司,
1406202848 ,KLSX026460,5,黄金饰品及工艺品,吊坠,0,,千足金,0.81,244.38,千足金吊坠,58,517,批发借货,总公司,
1406202853 ,KLSX026460,5,黄金饰品及工艺品,吊坠,0,,千足金,0.92,277.56,千足金吊坠,58,517,批发借货,总公司,
1406202854 ,KLSX026460,5,黄金饰品及工艺品,吊坠,0,,千足金,0.77,232.31,千足金吊坠,58,517,批发借货,总公司,
1411359349 ,KLSX026460,5,黄金饰品及工艺品,吊坠,0,,千足金,0.89,233.63,千足金吊坠,58,517,批发借货,总公司,
1406190799 ,KLSX026583,5,黄金饰品及工艺品,手链,0,,千足金,4.52,1223.16,千足金手链,58,517,批发借货,总公司,
1410320489 ,KLSX027208,5,黄金饰品及工艺品,吊坠,0,,千足金,0.78,208.18,千足金吊坠,58,517,批发借货,总公司,
1410320448 ,KLSX027209,5,黄金饰品及工艺品,吊坠,0,,千足金,0.8,213.52,千足金吊坠,58,517,批发借货,总公司,
1410320501 ,KLSX027210,5,黄金饰品及工艺品,吊坠,0,,千足金,0.82,218.86,千足金吊坠,58,517,批发借货,总公司,
1410320438 ,KLSX027211,5,黄金饰品及工艺品,吊坠,0,,千足金,0.84,224.2,千足金吊坠,58,517,批发借货,总公司,
1410320520 ,KLSX027212,5,黄金饰品及工艺品,吊坠,0,,千足金,1.16,309.6,千足金吊坠,58,517,批发借货,总公司,
1410320421 ,KLSX027213,5,黄金饰品及工艺品,吊坠,0,,千足金,0.88,234.87,千足金吊坠,58,517,批发借货,总公司,
1410320499 ,KLSX027214,5,黄金饰品及工艺品,吊坠,0,,千足金,0.9,240.21,千足金吊坠,58,517,批发借货,总公司,
1410320529 ,KLSX027215,5,黄金饰品及工艺品,吊坠,0,,千足金,0.86,229.53,千足金吊坠,58,517,批发借货,总公司,
1410320450 ,KLSX027216,5,黄金饰品及工艺品,吊坠,0,,千足金,0.92,245.55,千足金吊坠,58,517,批发借货,总公司,
1410320469 ,KLSX027217,5,黄金饰品及工艺品,吊坠,0,,千足金,1.14,304.27,千足金吊坠,58,517,批发借货,总公司,
1410320471 ,KLSX027218,5,黄金饰品及工艺品,吊坠,0,,千足金,0.81,216.19,千足金吊坠,58,517,批发借货,总公司,
1410320410 ,KLSX027219,5,黄金饰品及工艺品,吊坠,0,,千足金,0.91,242.88,千足金吊坠,58,517,批发借货,总公司,
1410323369 ,KLSX027327,5,黄金饰品及工艺品,吊坠,0,,千足金,0.56,148.85,千足金吊坠,58,517,批发借货,总公司,
1410323397 ,KLSX027327,5,黄金饰品及工艺品,吊坠,0,,千足金,0.59,156.82,千足金吊坠,58,517,批发借货,总公司,
1410335689 ,KLSX027479,5,黄金饰品及工艺品,吊坠,0,,千足金,1.15,311.32,千足金吊坠,58,517,批发借货,总公司,
150213492522 ,KLSX027771,5,黄金饰品及工艺品,吊坠,0,,千足金,0.73,205.5,千足金吊坠,58,482,淘宝黄金,总公司,
150213492561 ,KLSX027771,5,黄金饰品及工艺品,吊坠,0,,千足金,0.73,205.5,千足金吊坠,58,482,淘宝黄金,总公司,
150213492401 ,KLSX027778,5,黄金饰品及工艺品,吊坠,0,,千足金,0.75,211.13,千足金吊坠,58,482,淘宝黄金,总公司,
1204054980 ,KLDW000240,8,钻石饰品,耳钉,0.085,,18K白金,0.32,1034.63,18K白金钻石耳钉,124,83,广州广晟大厦体验店待取,广州广晟大厦体验店,
1204053112 ,KLRW003527,8,其他,情侣戒,0.068,13,18K白金,2.286,1066.9,18K白金钻石情侣戒,146,116,苏州待取,苏州,
1209022871 ,KLBW019634,9,其他饰品,手镯,0,,S990,0,174,千足银手镯,58,2,线上低值库,总公司,
1210018351 ,KLBW019634,9,其他饰品,手镯,0,,S990,0,177,千足银手镯,58,2,线上低值库,总公司,
1212027322 ,KLBW021495,9,其他饰品,手镯,0,,S990,0,146,千足银手镯,58,2,线上低值库,总公司,
1212039313 ,KLBW021495,9,其他饰品,手镯,0,,S990,0,146,千足银手镯,58,2,线上低值库,总公司,
1212042275 ,KLBW021495,9,其他饰品,手镯,0,,,0,146,千足银手镯,58,2,线上低值库,总公司,
1212042303 ,KLBW021495,9,其他饰品,手镯,0,,S990,0,146,千足银手镯,58,2,线上低值库,总公司,
1212042349 ,KLBW021495,9,其他饰品,手镯,0,,S990,0,146,千足银手镯,58,2,线上低值库,总公司,
1212042392 ,KLBW021495,9,其他饰品,手镯,0,,S990,0,146,千足银手镯,58,2,线上低值库,总公司,
1311062828 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062829 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062830 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062831 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062832 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062833 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062834 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062835 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062836 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062837 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062838 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062839 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062840 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062841 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062842 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062843 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062844 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062845 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062846 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062847 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062851 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062852 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062853 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062854 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062855 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062856 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062857 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062858 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062859 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062860 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062861 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062862 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062863 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062864 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062865 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062866 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062867 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062888 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062889 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062890 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062891 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062892 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062893 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062894 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062895 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062896 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062897 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062908 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062909 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062910 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062911 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062912 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062913 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062914 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062915 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062916 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062917 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062918 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062919 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062920 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062921 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062922 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062923 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062924 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062925 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311062926 ,KLBW024935,9,其他饰品,手镯,0,,千足银,0,145.64,千足银手镯,58,2,线上低值库,总公司,
1311060288 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060289 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060290 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060291 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060292 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060293 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060294 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060295 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060296 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060297 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060298 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060299 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060300 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060301 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060311 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060312 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060313 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060314 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060315 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060316 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060317 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060318 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060319 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060320 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060321 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060322 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060323 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060324 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060325 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060326 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060327 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060328 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060329 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060330 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060331 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060332 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060333 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060334 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060335 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060336 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060337 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060338 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060339 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060340 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060341 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060342 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060343 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060344 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060345 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060346 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060347 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060348 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060349 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
1311060350 ,KLBW024949,9,其他饰品,手镯,0,,无,0,103.62,无手镯,58,2,线上低值库,总公司,
